favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
989,Twitter for iPhone,b'The President can *informally* put pressure on local/state governments. He can mess with emergency funding. And he\xe2\x80\xa6 https://t.co/1X2yvrkcM0',steve_vladeck,False,Mon Apr 13 16:08:35 +0000 2020,210,b'1249731216598843393'
2309,SnapStream TV Search,"b'Fox News contributor Bill Bennett compares coronavirus to the flu, claiming that ""this was not and is not a pandemi\xe2\x80\xa6 https://t.co/Aiynsun4Zl'",,False,Mon Apr 13 12:32:57 +0000 2020,1185,b'1249676952295944193'
38953,Twitter for Android,b'@gusttavo_lima - Parab\xc3\xa9ns pela excelente live! Forte abra\xc3\xa7o!',gusttavo_lima,False,Mon Apr 13 00:47:34 +0000 2020,2347,b'1249499435605909504'
293,Twitter for iPhone,b'Our first shipments of #hydroxychloroquine are underway to @HHSGov to support clinical studies evaluating its effec\xe2\x80\xa6 https://t.co/jVEtfdkq5A',,False,Mon Mar 30 15:01:16 +0000 2020,117,b'1244640844931567616'
47,Twitter for Android,b'\xc3\x89 uma grande honra para mim ser recebido pelo ex-presidente Fernando Henrique Cardosa na  sua casa. A conversa foi\xe2\x80\xa6 https://t.co/VMWf42dEMQ',,False,Thu May 30 17:13:57 +0000 2019,5,b'1134145939151740929'
0,Twitter Web App,"b'Je vois passer des articles de presse et des vid\xc3\xa9os youtube de m\xc3\xa9decins qui donnent leur avis, leurs ""protocoles"" d\xe2\x80\xa6 https://t.co/e8Pl8B46Zq'",OreSeur_K,False,Sun Apr 12 22:44:49 +0000 2020,0,b'1249468542883430400'
1973,Twitter for iPhone,"b'Trump: \xe2\x80\x9cWhen somebody is president of the United States, the authority is total.\xe2\x80\x9d\n\nNope.\n\nThat would be the literal\xe2\x80\xa6 https://t.co/4AiYZCwROB'",,False,Mon Apr 13 23:03:17 +0000 2020,620,b'1249835579153485825'
464,TweetDeck,"b'\xe2\x9a\xa0\xef\xb8\x8f#ALERTA #PHISHING\xe2\x9a\xa0\xef\xb8\x8f\n\nFALSA APP \xe2\x80\x9cCORONAVIRUS FINDER\xe2\x80\x9d, te ofrece saber las personas infectadas a tu alrededor por 0\xe2\x80\xa6 https://t.co/mKIa7soV0R'",,False,Mon Apr 06 20:00:00 +0000 2020,647,b'1247252740104794112'
1314,Twitter for iPhone,b'No buying flags in MI. This is Costco.\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/n5ouXjzJ4M',,False,Sun Apr 12 01:13:18 +0000 2020,1223,b'1249143521363267584'
175,Twitter for Android,"b'Pero hay que esperar por un traslado que no autorizan, una ambulancia que no llega. Se queda s\xc3\xb3lo en una sala de ai\xe2\x80\xa6 https://t.co/g50X9ohTFM'",amandaasubiar,False,Wed Mar 18 07:30:57 +0000 2020,205,b'1240178864774676480'
41,Twitter for Android,"b'\xe0\xa4\x85\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x8f\xe0\xa4\x95 NRI \xe0\xa4\xa8\xe0\xa5\x87, \xe0\xa4\x9c\xe0\xa5\x8b \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa5\x80 \xe0\xa4\x85\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa4\xae\xe0\xa5\x8d\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xbe CEO \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88, \xe0\xa4\x89\xe0\xa4\xb8\xe0\xa4\xa8\xe0\xa5\x87 *\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\xaf \xe0\xa4\xae\xe0\xa5\x88\xe0\xa4\xaa* \xe0\xa4\x95\xe0\xa5\x8b *RE-DESIGN*  \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88, \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbf\xe2\x80\xa6 https://t.co/affDLHW8CY'",,False,Sun May 13 12:14:34 +0000 2018,48,b'995638432318738432'
1,Twitter for Android,b'\xf0\x9f\x91\x86This is Indian map redesigned by an American CEO where he marked the Indian states population which is almost equa\xe2\x80\xa6 https://t.co/Jb3wzigbzD',,False,Tue Apr 14 11:49:34 +0000 2020,0,b'1250028419926106112'
251,Twitter Web App,"b'Will #hydroxychloroquine actually work to treat #COVID19?\n\nWho better to ask than @VasNarasimhan, CEO of @Novartis?\xe2\x80\xa6 https://t.co/E8c7Y3LEm9'",,False,Fri Mar 27 10:05:01 +0000 2020,123,b'1243479127723819009'
612,Twitter for Android,"b'#IndiaFightsCorona \n#CoronaUpdate \n\nThis is to clarify that the document, as attached here ,is FAKE. No additional\xe2\x80\xa6 https://t.co/HZqYhmEF1K'",,False,Tue Apr 07 09:00:52 +0000 2020,248,b'1247449249630924800'
1499,Twitter Web App,b'FACT: #5G mobile networks DO NOT spread #COVID19 \n\nMore: https://t.co/TdKoGmWrIr\n\n#coronavirus #KnowTheFacts https://t.co/c56tToalZF',WHO,False,Thu Apr 09 08:24:42 +0000 2020,870,b'1248164925299720192'
20,Twitter for Android,b'@MedicusFR Une d\xc3\xa9ferlante de copy pasta https://t.co/OvNojoQvxP',,False,Mon Apr 13 20:36:40 +0000 2020,6,b'1249798683295715329'
5504,Twitter for iPhone,b'Letter to my fellow Kenyans. https://t.co/LYcBsMNJ73',,False,Sat Apr 04 03:21:49 +0000 2020,1225,b'1246276762302140416'
232,Twitter Web App,"b'No, no hemos sido nosotros. Este mensaje que corre por grupos de #WhatsApp es un #bulo que aprovecha un tweet de\xe2\x80\xa6 https://t.co/oeb40mPkpz'",,False,Fri Apr 10 12:38:54 +0000 2020,256,b'1248591284555702272'
16,Twitter Web App,b'https://t.co/98LR5taFvw https://t.co/2ZtCAeBfQw',,False,Mon Apr 13 13:26:35 +0000 2020,11,b'1249690448639246336'
1188,Twitter for iPhone,"b'Under WHO\xe2\x80\x99s coordination, a group of experts from across the world is working towards the development of vaccines a\xe2\x80\xa6 https://t.co/iB8NfacMRp'",,False,Mon Apr 13 21:00:04 +0000 2020,509,b'1249804570416553984'
2538,Twitter for Android,b'\xe2\x9d\x8c #StopBulos\n\n @mitmagob ACLARA:\n\nEl programa de ayudas a las v\xc3\xadctimas de violencia de g\xc3\xa9nero y personas desahuciad\xe2\x80\xa6 https://t.co/kE73C0vbWf',,False,Sat Apr 11 18:54:04 +0000 2020,2086,b'1249048086346960902'
0,IFTTT,b'Download to watch LIVE: https://t.co/9ABVwJ4PSL Sukkur Quarantine Facility: 70 pilgrims leave for home after being\xe2\x80\xa6 https://t.co/3jHD5ObqIA',,False,Fri Apr 10 07:03:24 +0000 2020,0,b'1248506854247817217'
854,Wildmoka,b'\xe2\x80\x9cWe don\xe2\x80\x99t have a king. We have a president. \xe2\x80\xa6 George Washington was president \xe2\x80\x94 not King Washington.\xe2\x80\x9d Watch\xe2\x80\xa6 https://t.co/8UAN1oGwGA',,False,Tue Apr 14 11:52:11 +0000 2020,248,b'1250029079262355457'
478,SnapStream TV Search,b'So this ad just ran on Fox News https://t.co/2mTHGeIbJg',,False,Fri Apr 24 00:41:03 +0000 2020,105,b'1253484059881324544'
4,Twitter Web Client,b'@HumbertoMndezMo @CriticaSinMiedo @LibertadChile1 @RH3927 @AlmaPalaciosM @maricocina @DictadorGran @maestrociro\xe2\x80\xa6 https://t.co/IDF6BzForh',HumbertoMndezMo,False,Tue Dec 12 16:45:20 +0000 2017,11,b'940623615615266822'
4,Twitter for Android,"b'#M\xc3\xa9rida | Pensionados esperaron desde las 3:00 am para cobrar la pensi\xc3\xb3n. Sin embargo, por falta de servicio el\xc3\xa9ctr\xe2\x80\xa6 https://t.co/ZlKrMJrc5K'",,False,Tue Jul 23 16:40:16 +0000 2019,8,b'1153706403565117440'
29134,Twitter Web App,b'We are investigating indications that the recent hacking rumors were spread by a paid commercial smear campaign to\xe2\x80\xa6 https://t.co/XbOlrLqXMQ',,False,Tue Mar 31 03:21:07 +0000 2020,8745,b'1244827034406121472'
817,Twitter for iPhone,"b'They are splitting in food which we give order or purchase to eat  ,, plz try to avoid purchasing  food from such s\xe2\x80\xa6 https://t.co/5RYT3uCoDE'",,False,Thu Mar 19 15:52:52 +0000 2020,889,b'1240667565799567360'
232,TweetDeck,"b'Trash fills the street gutters in #socialist #Venezuela. Indeed, this is trash: Venezuelan #Bolivars. https://t.co/Fll6PGxOgM'",,False,Mon Apr 15 14:01:00 +0000 2019,204,b'1117789925527773184'
3249,Twitter for iPhone,b'Numero de test a la poblaci\xc3\xb3n realizados por pais. Colombia aparece en EL ULTIMO LUGAR . Muy grave. Cuando testear\xe2\x80\xa6 https://t.co/N0cBlILl3P',,False,Thu Apr 02 15:35:17 +0000 2020,2369,b'1245736571221028864'
425,Twitter for Android,b'Important #FakeNews alert. https://t.co/BjG2CkJGbJ',,False,Fri Apr 03 14:42:32 +0000 2020,143,b'1246085682918912003'
87,Twitter Web Client,b'Le pr\xc3\xa9sident @Alain_Berset avec le Premier ministre  italien et le club des bi\xc3\xa8res/frites (Macron Merkel Bettel Mic\xe2\x80\xa6 https://t.co/5Ev0IDa7is',,False,Fri Oct 19 06:22:17 +0000 2018,43,b'1053169444690763776'
63,Twitter for iPhone,b'Adem\xc3\xa1s de la lucha contra la pandemia #COVID19 tambi\xc3\xa9n luchamos contra la desinformaci\xc3\xb3n. Esta mensaje viralizado a\xe2\x80\xa6 https://t.co/BruQc6JW9B',,False,Wed Jul 22 13:38:55 +0000 2020,54,b'1285932338996744194'
39,Twitter for Android,"b'\xd0\x92\xd0\xb0\xd0\xba\xd0\xb2\xd0\xb0 \xd0\xbf\xd0\xbe\xd1\x80\xd0\xb0\xd0\xba\xd0\xb0 \xd1\x86\xd0\xb8\xd1\x80\xd0\xba\xd1\x83\xd0\xbb\xd0\xb8\xd1\x80\xd0\xb0 \xd0\xbf\xd0\xbe \xd1\x84\xd0\xb1 \xd1\x87\xd0\xb5\xd1\x82\xd0\xbe\xd0\xb2\xd0\xb8, \xd1\x81\xd0\xb5\xd0\xb0 \xd1\x81\xd1\x82\xd0\xb8\xd0\xb3\xd0\xbd\xd0\xb0 \xd0\xb8 \xd0\xb4\xd0\xbe \xd0\xbc\xd0\xb5\xd0\xbd\xd0\xb5.\n\xd0\x9a\xd0\xbe\xd1\x98 \xd0\xb8 \xd0\xb4\xd0\xb0 \xd0\xb3\xd0\xbe \xd0\xbf\xd0\xbe\xd1\x87\xd0\xbd\xd0\xb0\xd0\xbb \xd0\xbe\xd0\xb2\xd0\xb0 \xd1\x88\xd0\xb8\xd1\x80\xd0\xb5\xd1\x9a\xd0\xb5 \xd0\xbb\xd0\xb0\xd0\xb6\xd0\xbd\xd0\xb8 \xd0\xb2\xd0\xb5\xd1\x81\xd1\x82\xd0\xb8, \xd1\x81\xd0\xb0\xd0\xba\xd0\xb0\xd0\xbc \xd0\xb4\xd0\xb0 \xd0\xbc\xd1\x83 \xd0\xbf\xe2\x80\xa6 https://t.co/4MNJOmpcBO'",,False,Fri Mar 27 16:06:57 +0000 2020,11,b'1243570213309894659'
2,Twitter for Android,"b'#M\xc3\xa9rida | Cerca de las 11:40 am, el gerente del Banco Bicentenario ubicado en la calle 33 con avenida 3 y 4, inform\xe2\x80\xa6 https://t.co/wtuVcc4X0C'",ElPitazoTV,False,Tue Jul 23 16:49:31 +0000 2019,7,b'1153708733882601472'
4294,Twitter for Android,b'FAKE NEWS ALERT \xf0\x9f\x9a\xa8 \n\nPBNS got in touch with the Cabinet Secretary on this news article. \n\nThe Cabinet Secretary expr\xe2\x80\xa6 https://t.co/4YwvaOAWLk',,False,Mon Mar 30 03:21:19 +0000 2020,2481,b'1244464697790713858'
1966,Twitter for iPhone,"b""ANI's health reporter @journo_priyanka reached out to Dr Girdhar Gyani who says this headline was blown out of prop\xe2\x80\xa6 https://t.co/cBOjKR9Slj""",,False,Fri Mar 27 16:08:00 +0000 2020,836,b'1243570477710229505'
2711,Twitter Media Studio,"b'The media is giving a pass to a pro-Biden TV ad that doctors and deceptively edits audio of President Trump, even t\xe2\x80\xa6 https://t.co/wDwvq2rm9i'",,False,Thu Apr 02 11:59:00 +0000 2020,960,b'1245682138776629248'
0,Twitter for Android,b'#foodpanda what is going on?\nWhy is this guy blowing air in food packets during this time of\xe2\x80\xa6 https://t.co/TUAKKIYYYr',,False,Thu Apr 02 15:40:54 +0000 2020,0,b'1245737982184886274'
207,Twitter for Android,b'\xd8\xa7\xd9\xb9\xd9\x84\xdb\x8c \xd9\x85\xdb\x8c\xda\xba \xd9\x84\xd9\x88\xda\xaf\xd9\x88\xda\xba \xd9\x86\xdb\x92 \xd9\xbe\xdb\x8c\xd8\xb3\xdb\x92 \xda\xaf\xda\xbe\xd8\xb1\xd9\x88\xda\xba \xd8\xb3\xdb\x92 \xd8\xa8\xd8\xa7\xdb\x81\xd8\xb1 \xd9\xbe\xda\xbe\xdb\x8c\xd9\x86\xda\xa9 \xd8\xaf\xd8\xa6\xdb\x8c\xdb\x92.\n\xd8\xac\xd8\xa8 \xd9\xbe\xdb\x8c\xd8\xb3\xdb\x81 \xd8\xb4\xd9\x81\xd8\xa7\xd8\xa1 \xd9\x86\xdb\x81\xdb\x8c\xda\xba \xd8\xaf\xdb\x92 \xd8\xb3\xda\xa9\xd8\xaa\xd8\xa7 \xd8\xaa\xd9\x88 \xdb\x8c\xdb\x81 \xda\xa9\xd8\xb3 \xda\xa9\xd8\xa7\xd9\x85 \xda\xa9\xd8\xa7\xd8\x9f\n\xd8\xae\xd8\xa7\xd9\x86 \xd8\xb5\xd8\xa7\xd8\xad\xd8\xa8 \xd8\xb9\xd9\x84\xd8\xa7\xd8\xac \xd9\xbe\xd8\xb1 \xd8\xaf\xda\xbe\xdb\x8c\xd8\xa7\xd9\x86\xe2\x80\xa6 https://t.co/2sYQ6Nk5mE',,False,Tue Mar 31 07:35:51 +0000 2020,32,b'1244891142497472513'
166,Twitter Web App,"b'\xf0\x9f\x9a\xa8\xc2\xa1FALSO!\xf0\x9f\x9a\xa8\n\nSi por WhatsApp o cualquier otra red social te llega un texto o imagen similar, IGN\xc3\x93RALO. Es informaci\xc3\xb3n\xe2\x80\xa6 https://t.co/cCescbhTIF'",,False,Sat Mar 28 22:03:52 +0000 2020,194,b'1244022420404670467'
29,Twitter Web App,b'Hospitals are starting to cancel elective surgeries and doing their best to empty hospital beds to prepare for a su\xe2\x80\xa6 https://t.co/ZJyxRW4FLZ',JeffJacksonNC,False,Thu Mar 19 17:14:02 +0000 2020,4,b'1240687991581859841'
4392,Twitter for iPhone,b'This is a really welcome development. Well done to everyone at Medtronic: Medtronic to share ventilator designs https://t.co/ZwBEVz3Qd0',,False,Mon Mar 30 20:10:27 +0000 2020,605,b'1244718654916362242'
58,Twitter for iPhone,b'Bohras eat together in a big \xe2\x80\x9cthaal\xe2\x80\x9d. This one is from a jamatkhana where on several occasions there is food served\xe2\x80\xa6 https://t.co/A0gjfRtnH9',,False,Mon Jul 30 09:20:31 +0000 2018,19,b'1023860881929711616'
26661,Twitter for iPhone,"b'A HOLANDA que n\xc3\xa3o fez quarentena e n\xc3\xa3o fechou uma loja,  j\xc3\xa1 passou do pico da epidee est\xc3\xa1 indo para o fim da epidem\xe2\x80\xa6 https://t.co/PT6i94LVS0'",,False,Tue Mar 31 20:04:00 +0000 2020,7657,b'1245079417933742081'
52359,Twitter for iPhone,b'Maybe worth considering chloroquine for C19 https://t.co/LEYob7Jofr',,False,Mon Mar 16 20:31:48 +0000 2020,11934,b'1239650597906898947'
2,Twitter for iPhone,b'As\xc3\xad luce a esta hora la calle 26 en #Bogot\xc3\xa1 Colombia recibe con alegr\xc3\xada y gratitud a nuestra selecci\xc3\xb3n!\xe2\x80\xa6 https://t.co/Ojo3opyuV7',,False,Thu Jul 05 17:57:19 +0000 2018,1,b'1014931242842775558'
0,Twitter for iPhone,b'WORLD HEALTH ORGANISATION PROTOCOL&amp;PROCEDURE OF LOCKDOWN PERIODS FOR CONTROLLING  ON MOST DANGEROUS VIRUS*\n\nSTEP 1\xe2\x80\xa6 https://t.co/c9WIaGWGNv',,False,Fri Apr 03 16:35:03 +0000 2020,0,b'1246113996568133632'
372,Twitter for iPhone,"b'#WashYourHands Learn from the Best \xf0\x9f\xa6\xa7 \n\nSandra, the Orangutan started washing her hands because she saw all Zoo keep\xe2\x80\xa6 https://t.co/HeV7PB4sFX'",,False,Thu Apr 02 01:54:56 +0000 2020,142,b'1245530123320856582'
47,Twitter for Android,b'@FenalcoNacional desminti\xc3\xb3 categ\xc3\xb3ricamente un audio que est\xc3\xa1 circulando v\xc3\xada WhatsApp y que hace menci\xc3\xb3n a que se pr\xe2\x80\xa6 https://t.co/BLzdzCz1nE',FenalcoNacional,False,Tue Mar 31 15:05:19 +0000 2020,64,b'1245004252432543746'
772,Twitter Web App,b'Les tengo noticias a todas las gonorreas que nos est\xc3\xa1n dejando sin medicamentos para el lupus: NO EST\xc3\x81 COMPROBADO Q\xe2\x80\xa6 https://t.co/SAiyL8302a',,False,Mon Mar 30 23:48:35 +0000 2020,365,b'1244773549484781571'
41028,Twitter for Android,"b""Fear not everyone, Pat Robertson has worked out what caused the Coronavirus; oral sex! With women! Which they didn'\xe2\x80\xa6 https://t.co/quVAR9sBQb""",,False,Sun Apr 05 13:35:45 +0000 2020,9628,b'1246793653294686208'
1125,Twitter for iPhone,b'#COVID19 \xe2\x98\xa3\xef\xb8\x8f\n\nMismas im\xc3\xa1genes que ve\xc3\xadamos en China \xf0\x9f\x87\xa8\xf0\x9f\x87\xb3 Italia \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 Ir\xc3\xa1n \xf0\x9f\x87\xae\xf0\x9f\x87\xb7 ahora las vemos en Ecuador \xf0\x9f\x87\xaa\xf0\x9f\x87\xa8 pero todav\xc3\xada h\xe2\x80\xa6 https://t.co/R6SLM1SIfB',,False,Tue Mar 31 21:17:35 +0000 2020,1330,b'1245097937853730817'
725,Twitter for iPhone,"b'The bicentenario bank in Merida was looted, people left the Venezuelan bolivars behind and left the money on the st\xe2\x80\xa6 https://t.co/mMXzAj0xAz'",,False,Mon Mar 11 22:58:17 +0000 2019,1138,b'1105241563620360193'
7038,Twitter for iPhone,"b""To slow the spread of #COVID19, I'm ordering:\n\xe2\x80\xa2Closure of ALL pre-K, K-12 schools, higher ed insts. beginning 3/18\xe2\x80\xa6 https://t.co/IH7Q6VA6Bl""",,False,Mon Mar 16 15:46:55 +0000 2020,4040,b'1239578905071288328'
1122,Twitter for iPhone,b'https://t.co/X0hxgWRDRR',,False,Thu Apr 16 23:12:03 +0000 2020,203,b'1250924948497010700'
1,Twitter for Android,b'People should decide whom u want to buy things from. Watch this fruit vendor....!!!! \xf0\x9f\x98\xa1 https://t.co/BW6EBX5pF6',,False,Fri Apr 03 09:03:52 +0000 2020,9,b'1246000452686057478'
2874,Twitter for iPhone,"b'If they can manage to test Prince Charles for \xe2\x80\x9cmild symptoms\xe2\x80\x9d of Coronavirus they can damn well test nurses, doctor\xe2\x80\xa6 https://t.co/saX9yy5EHE'",,False,Wed Mar 25 10:58:43 +0000 2020,658,b'1242767865079627782'
6559,Twitter for iPhone,b'People without regular incomes or any financial cushion deserve social policies that ensure dignity and enable them\xe2\x80\xa6 https://t.co/QrhIFqqE5H',,False,Tue Mar 31 15:40:39 +0000 2020,2609,b'1245013144524726273'
32,Twitter for Android,b'@YusufDFI \xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\x9d\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xa5\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa5\x8d\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa4\x8f\xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xaa \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xa4 \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x86 \xe0\xa4\xb9\xe0\xa5\x88 https://t.co/lYYf3PiY39',YusufDFI,False,Mon Jul 30 08:39:36 +0000 2018,9,b'1023850585949274112'
12266,Twitter Web Client,b'Occupants were unruly since morning&amp;made unreasonable demand for food items. They misbehaved&amp;abused staff at Quaran\xe2\x80\xa6 https://t.co/vTUo9JMnl3',,False,Wed Apr 01 13:56:58 +0000 2020,9010,b'1245349439453253632'
424,Twitter for iPhone,"b'Esperamos no tener que usar este medicamento, pero si fuera el caso, la Secretar\xc3\xada de Salud Departamental ya esta p\xe2\x80\xa6 https://t.co/uVjezc6cE1'",,False,Sun Mar 29 23:32:04 +0000 2020,121,b'1244407005516894208'
1622,Twitter Web App,"b'She definitely scrubbed her hands for longer than 20 seconds, good job Sandra! :)\n\n#washyourhands\xe2\x80\xa6 https://t.co/4B4dxTA8GP'",,False,Sun Mar 15 14:56:13 +0000 2020,525,b'1239203755226214400'
37,Twitter Web App,b'based on yoga vashishta chapter six the principle of collective consciousness https://t.co/VFMBlbXgDs',,False,Fri Apr 03 04:04:24 +0000 2020,10,b'1245925092879548416'
183,Twitter Web App,b'\xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 |  \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb6\xe0\xa5\x8d\xe2\x80\x8d\xe0\xa4\xb5 \xe0\xa4\xb8\xe0\xa5\x8d\xe2\x80\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa5\x8d\xe2\x80\x8d\xe0\xa4\xa5\xe0\xa5\x8d\xe2\x80\x8d\xe0\xa4\xaf \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xa0\xe0\xa4\xa8  \xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\x90\xe0\xa4\xb8\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaa\xe0\xa5\x8b\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9f \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x80  \xe0\xa4\x97\xe0\xa4\x88  \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82 | \n\n#Coronavirus \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xad\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\x95  \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe2\x80\xa6 https://t.co/RQcFEzIK8W',,False,Tue Mar 24 11:27:00 +0000 2020,72,b'1242412595845332997'
373,Twitter Web App,"b'#Fake and malicious messages have surfaced, claiming likely declaration of emergency in mid-April and deployment of\xe2\x80\xa6 https://t.co/hqOtxtIcQ3'",,False,Mon Mar 30 16:08:13 +0000 2020,177,b'1244657693387677696'
361,Twitter Web App,b'I thought to examine signal of natural evolution in #nCoV2019 by looking at distribution of mutations in the lineag\xe2\x80\xa6 https://t.co/ZewG6guHVe',,False,Mon Feb 03 05:44:48 +0000 2020,167,b'1224207086013149184'
4677,Twitter for iPhone,"b'Diante do oportunismo pol\xc3\xadtico criado em torno do assunto, determinei que o Helic\xc3\xb3ptero \xc3\x81guia da Pol\xc3\xadcia Ambiental,\xe2\x80\xa6 https://t.co/lfDsF1NcHx'",,False,Tue Mar 24 21:52:44 +0000 2020,209,b'1242570068279603204'
401,Twitter for iPhone,b'It is important that our planning system functions as close to normal as possible during this crisis. I have theref\xe2\x80\xa6 https://t.co/D51fLYx66e',,False,Mon Mar 30 16:22:21 +0000 2020,50,b'1244661252351090689'
9,Twitter for iPhone,"b'@roshanabbas That\xe2\x80\x99s so true, @roshanabbas .. my friends sent me this from my lovely hometown #Chandigarh , literall\xe2\x80\xa6 https://t.co/okHANrN4Xq'",roshanabbas,False,Fri Apr 03 05:10:37 +0000 2020,0,b'1245941756488634368'
958,Twitter Web App,b'\xf0\x9f\x94\xb4 ATENCI\xc3\x93N | Respecto a la publicaci\xc3\xb3n en redes sociales que informa sobre un presunto descubrimiento para combatir\xe2\x80\xa6 https://t.co/NeXgRwZ6L8',,False,Fri Mar 27 15:08:47 +0000 2020,468,b'1243555575356686341'
118,Twitter for iPhone,b'#FakeNews https://t.co/ip77geFjeM',,False,Tue Apr 07 10:57:38 +0000 2020,56,b'1247478634228731905'
56,Twitter for Android,"b'No hago llamado al r\xc3\xa9gimen , ser\xc3\xada in\xc3\xbatil, pero si hago 1 llamado al q dice ser PRESIDENTE interino Guaido y su ban\xe2\x80\xa6 https://t.co/Fvx6nxOiZf'",,False,Sat Apr 04 18:19:36 +0000 2020,102,b'1246502698641264640'
31,TweetDeck,b'Finance Secretary Carlos Dominguez III also reported that unemployment is estimated at 1.2 million workers.\n\nRead:\xe2\x80\xa6 https://t.co/YYhqYdPptk',,False,Thu Apr 09 03:52:46 +0000 2020,8,b'1248096491861762048'
789,Twitter Web App,"b'Watch | Union Minister Arjun Ram Meghwal launches \'Bhabhiji Papad\', claims ""will help people fight #coronavirus"". https://t.co/YGLz6ZII1s'",,False,Fri Jul 24 09:19:09 +0000 2020,213,b'1286591741345378305'
317,Twitter for Android,b'Aten\xc3\xa7\xc3\xa3o essa mulher precisa ser presa imediatamente .@policiafederal @PMESP @Policia_Civil @CFOAB @MPF_PGR\xe2\x80\xa6 https://t.co/pOGCf6h1gs',,False,Tue Apr 07 11:50:32 +0000 2020,63,b'1247491948761489410'
4,Twitter for Android,"b'RT@Fantasma_956 \nNarco R\xc3\xa9gimen cuenta a los fallecidos por coronavirus a su conveniencia, gust\xc3\xb3 y estilo.\n\n\xe2\x98\x9b\xe2\x80\xa6 https://t.co/jFeHiqLL3c'",,False,Mon Apr 06 19:43:43 +0000 2020,10,b'1247248639707230210'
7,Twitter for Android,b'Messages to all American https://t.co/AjovPuqhxV',,False,Mon Dec 07 03:03:08 +0000 2015,3,b'673699231098527744'
54,Twitter Web App,b'https://t.co/bpBMYliA8Y',,False,Fri Apr 03 05:44:48 +0000 2020,36,b'1245950357605249024'
